starttime	seconds	ctime	dtime	ttime	wait
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	26	26
Sat Jul 08 02:35:46 2017	1499492146	0	26	27	26
Sat Jul 08 02:35:45 2017	1499492145	0	26	27	26
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	26
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	27	27
Sat Jul 08 02:35:45 2017	1499492145	0	27	27	27
Sat Jul 08 02:35:46 2017	1499492146	0	27	28	27
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	27
Sat Jul 08 02:35:46 2017	1499492146	0	28	28	27
